rho,delta,beta,alpha,mmse,mse_ridge_opt,alpha_LR
2,0.0,10.0,0.165,0.8266552864931547,0.835,0.07500000000000001
2,0.0,100.0,0.165,0.7942748883531632,0.835,0.08168316831683169
2,0.0,1000.0,0.165,0.7706712756175098,0.835,0.08241758241758242
2,0.0,Inf,0.165,0.766112500000001,0.835,0.0825
2,0.0,1.0,0.17,0.8290059619689458,0.83,0.0425
2,0.0,2.0,0.17,0.8280335139788324,0.83,0.05666666666666667
2,0.0,5.0,0.17,0.8252432153965933,0.83,0.07083333333333335
2,0.0,10.0,0.17,0.8209962493059879,0.83,0.07727272727272728
2,0.0,100.0,0.17,0.7872961568383311,0.83,0.08415841584158416
2,0.0,1000.0,0.17,0.7638676817754451,0.83,0.08491508491508491
2,0.0,Inf,0.17,0.7594499999999977,0.83,0.085
2,0.0,1.0,0.175,0.8239238590402765,0.825,0.04375
2,0.0,2.0,0.175,0.8228726055949993,0.825,0.05833333333333333
2,0.0,5.0,0.175,0.8198648416484323,0.825,0.07291666666666667
2,0.0,10.0,0.175,0.8153126512627541,0.825,0.07954545454545454
2,0.0,100.0,0.175,0.7803277385226326,0.825,0.08663366336633663
2,0.0,1000.0,0.175,0.7570952044831181,0.825,0.08741258741258741
2,0.0,Inf,0.175,0.7528124999999989,0.825,0.0875
2,0.0,1.0,0.18,0.818837923214953,0.8200000000000001,0.045
2,0.0,2.0,0.18,0.8177044054657445,0.8200000000000001,0.06
2,0.0,5.0,0.18,0.8144708380038503,0.8200000000000001,0.075
2,0.0,10.0,0.18,0.8096050558887771,0.8200000000000001,0.0818181818181818
2,0.0,100.0,0.18,0.7733718964204093,0.8200000000000001,0.0891089108910891
2,0.0,1000.0,0.18,0.7503534976450412,0.8200000000000001,0.0899100899100899
2,0.0,Inf,0.18,0.7461999999999994,0.8200000000000001,0.09
2,0.0,1.0,0.185,0.8137481327932111,0.815,0.04625
2,0.0,2.0,0.185,0.8125288972669079,0.815,0.06166666666666667
2,0.0,5.0,0.185,0.8090613312077564,0.815,0.07708333333333334
2,0.0,10.0,0.185,0.8038740712582912,0.815,0.08409090909090909
2,0.0,100.0,0.185,0.7664306587750892,0.815,0.09158415841584158
2,0.0,1000.0,0.185,0.7436422361973112,0.815,0.0924075924075924
2,0.0,Inf,0.185,0.7396125000000011,0.815,0.0925
2,0.0,1.0,0.19,0.8086544709297088,0.81,0.0475
2,0.0,2.0,0.19,0.8073460749686354,0.81,0.06333333333333334
2,0.0,5.0,0.19,0.8036364744527003,0.81,0.07916666666666666
2,0.0,10.0,0.19,0.7981203460166963,0.81,0.08636363636363636
2,0.0,100.0,0.19,0.7595058409719488,0.81,0.09405940594059406
2,0.0,1000.0,0.19,0.7369611152556964,0.81,0.09490509490509491
2,0.0,Inf,0.19,0.7330500000000026,0.81,0.095
2,0.0,1.0,0.195,0.8035569255882709,0.8049999999999999,0.04875
2,0.0,2.0,0.195,0.8021559426627602,0.8049999999999999,0.065
2,0.0,5.0,0.195,0.7981964462642508,0.8049999999999999,0.08125
2,0.0,10.0,0.195,0.792344565499997,0.8049999999999999,0.08863636363636364
2,0.0,100.0,0.195,0.7525990657744603,0.8049999999999999,0.09653465346534654
2,0.0,1000.0,0.195,0.7303098491422504,0.8049999999999999,0.09740259740259741
2,0.0,Inf,0.195,0.726512499999999,0.8049999999999999,0.0975
2,0.0,1.0,0.2,0.7984554894924605,0.8,0.05
2,0.0,2.0,0.2,0.7969585143782723,0.8,0.06666666666666667
2,0.0,5.0,0.2,0.7927414493621658,0.8,0.08333333333333333
2,0.0,10.0,0.2,0.7865474479737663,0.8,0.09090909090909091
2,0.0,100.0,0.2,0.7457117819056409,0.8,0.09900990099009901
2,0.0,1000.0,0.2,0.7236881703484838,0.8,0.0999000999000999
2,0.0,Inf,0.2,0.7199999999999993,0.8,0.1
2,0.0,1.0,0.205,0.7933501600721251,0.795,0.05125
2,0.0,2.0,0.205,0.7917538138857475,0.795,0.06833333333333333
2,0.0,5.0,0.205,0.7872717095048025,0.795,0.08541666666666665
2,0.0,10.0,0.205,0.7807297410101357,0.795,0.09318181818181817
2,0.0,100.0,0.205,0.7388452810500079,0.795,0.10148514851485149
2,0.0,1000.0,0.205,0.7170958284761808,0.795,0.1023976023976024
2,0.0,Inf,0.205,0.7135124999999998,0.795,0.1025
2,0.0,1.0,0.21,0.7882409394061111,0.79,0.0525
2,0.0,2.0,0.21,0.7865418744916312,0.79,0.06999999999999999
2,0.0,5.0,0.21,0.781787474323937,0.79,0.08750000000000001
2,0.0,10.0,0.21,0.7748922180172761,0.79,0.09545454545454546
2,0.0,100.0,0.21,0.7320007133481491,0.79,0.10396039603960396
2,0.0,1000.0,0.21,0.7105325891841918,0.79,0.1048951048951049
2,0.0,Inf,0.21,0.7070500000000008,0.79,0.105
2,0.0,1.0,0.215,0.7831278341613072,0.785,0.05375
2,0.0,2.0,0.215,0.7813227381801336,0.785,0.07166666666666667
2,0.0,5.0,0.215,0.7762890121566092,0.785,0.08958333333333333
2,0.0,10.0,0.215,0.7690356749323433,0.785,0.09772727272727272
2,0.0,100.0,0.215,0.7251791014814092,0.785,0.10643564356435643
2,0.0,1000.0,0.215,0.7039982331599357,0.785,0.10739260739260739
2,0.0,Inf,0.215,0.7006124999999996,0.785,0.1075
2,0.0,1.0,0.22,0.778010855528223,0.78,0.055
2,0.0,2.0,0.22,0.7760964579786562,0.78,0.07333333333333333
2,0.0,5.0,0.22,0.7707766108802456,0.78,0.09166666666666667
2,0.0,10.0,0.22,0.7631609270856146,0.78,0.1
2,0.0,100.0,0.22,0.718381353445132,0.78,0.10891089108910891
2,0.0,1000.0,0.22,0.697492555129438,0.78,0.10989010989010989
