rho,delta,beta,alpha,mmse,mse_ridge_opt,alpha_LR
0.5,0.0,5.0,0.10800000000000001,0.8702400033407931,0.892,0.18
1.0,0.0,5.0,0.21600000000000003,0.75151796949614,0.784,0.18
2.0,0.0,5.0,0.43200000000000005,0.5297872194082991,0.568,0.18
0.1,0.0,5.0,0.022199999999999998,0.9713362080964217,0.9778,0.185
0.2,0.0,5.0,0.044399999999999995,0.9438383294408519,0.9556,0.185
0.5,0.0,5.0,0.11099999999999999,0.8655679431365911,0.889,0.185
1.0,0.0,5.0,0.22199999999999998,0.7434071268339318,0.778,0.185
2.0,0.0,5.0,0.44399999999999995,0.5160955644673398,0.556,0.185
0.1,0.0,5.0,0.022800000000000004,0.9701401589145725,0.9772,0.19
0.2,0.0,5.0,0.04560000000000001,0.941629800723042,0.9544,0.19
0.5,0.0,5.0,0.11400000000000002,0.8608293916399682,0.886,0.19
1.0,0.0,5.0,0.22800000000000004,0.7352485352245359,0.772,0.19
2.0,0.0,5.0,0.45600000000000007,0.5024393935369117,0.5439999999999999,0.19
0.1,0.0,5.0,0.023400000000000004,0.9689048830863649,0.9766,0.195
0.2,0.0,5.0,0.04680000000000001,0.9393658764445404,0.9532,0.195
0.5,0.0,5.0,0.11699999999999999,0.8560250118033359,0.883,0.195
1.0,0.0,5.0,0.23399999999999999,0.7270450330387279,0.766,0.195
2.0,0.0,5.0,0.46799999999999997,0.488824568636283,0.532,0.195
0.1,0.0,5.0,0.024000000000000004,0.9676288313312643,0.976,0.2
0.2,0.0,5.0,0.04800000000000001,0.9370454861389758,0.952,0.2
0.5,0.0,5.0,0.12000000000000002,0.8511555629328766,0.88,0.2
1.0,0.0,5.0,0.24000000000000005,0.718799473475067,0.76,0.2
2.0,0.0,5.0,0.4800000000000001,0.47525674598444423,0.5199999999999999,0.2
0.1,0.0,5.0,0.0246,0.9663104589546748,0.9754,0.205
0.2,0.0,5.0,0.0492,0.9346676343792955,0.9508,0.205
0.5,0.0,5.0,0.123,0.8462218921396979,0.877,0.205
1.0,0.0,5.0,0.246,0.7105147151318532,0.754,0.205
2.0,0.0,5.0,0.492,0.46174148429930206,0.508,0.205
0.1,0.0,5.0,0.0252,0.964948231374351,0.9748,0.21
0.2,0.0,5.0,0.0504,0.9322314023048964,0.9496,0.21
0.5,0.0,5.0,0.126,0.8412249260567157,0.874,0.21
1.0,0.0,5.0,0.252,0.7021936137259575,0.748,0.21
2.0,0.0,5.0,0.504,0.4482842727113492,0.496,0.21
0.1,0.0,5.0,0.0258,0.9635406295696498,0.9742,0.215
0.2,0.0,5.0,0.0516,0.9297359476968022,0.9484,0.215
0.5,0.0,5.0,0.129,0.8361656627640907,0.871,0.215
1.0,0.0,5.0,0.258,0.6938390148648862,0.742,0.215
2.0,0.0,5.0,0.516,0.43489045026509554,0.484,0.215
0.1,0.0,5.0,0.0264,0.962086155358383,0.9736,0.22
0.2,0.0,5.0,0.0528,0.9271805060091814,0.9472,0.22
0.5,0.0,5.0,0.132,0.8310451641202342,0.868,0.22
1.0,0.0,5.0,0.264,0.6854537477800041,0.736,0.22
2.0,0.0,5.0,0.528,0.4215652578453173,0.472,0.22
0.1,0.0,5.0,0.027000000000000003,0.9605833364136124,0.973,0.225
0.2,0.0,5.0,0.054000000000000006,0.9245643891966641,0.946,0.225
0.5,0.0,5.0,0.135,0.8258645485501372,0.865,0.225
1.0,0.0,5.0,0.27,0.6770406199319269,0.73,0.225
2.0,0.0,5.0,0.54,0.40831383305985625,0.45999999999999996,0.225
0.1,0.0,5.0,0.027600000000000003,0.9590307309413839,0.9724,0.23
0.2,0.0,5.0,0.055200000000000006,0.9218869848255344,0.9448,0.23
0.5,0.0,5.0,0.138,0.8206249841388628,0.862,0.23
1.0,0.0,5.0,0.276,0.6686024124034,0.724,0.23
2.0,0.0,5.0,0.552,0.3951411860207428,0.44799999999999995,0.23
0.1,0.0,5.0,0.028200000000000003,0.9574269322431997,0.9718,0.235
0.2,0.0,5.0,0.056400000000000006,0.9191477545398468,0.9436,0.235
0.5,0.0,5.0,0.141,0.8153276821811294,0.859,0.235
1.0,0.0,5.0,0.282,0.6601418759999611,0.718,0.235
2.0,0.0,5.0,0.564,0.3820522766769907,0.43600000000000005,0.235
0.1,0.0,5.0,0.028800000000000003,0.9557705713474663,0.9712,0.24
0.2,0.0,5.0,0.057600000000000005,0.9163462321098246,0.9424,0.24
0.5,0.0,5.0,0.144,0.8099738911575504,0.856,0.24
1.0,0.0,5.0,0.288,0.6516617279841603,0.712,0.24
2.0,0.0,5.0,0.576,0.3690519348109964,0.42400000000000004,0.24
0.1,0.0,5.0,0.029400000000000003,0.9540603221304211,0.9706,0.245
0.2,0.0,5.0,0.058800000000000005,0.9134820211239851,0.9412,0.245
0.5,0.0,5.0,0.147,0.8045648911354992,0.853,0.245
1.0,0.0,5.0,0.294,0.643164649374714,0.706,0.245
2.0,0.0,5.0,0.588,0.35614490974665547,0.41200000000000003,0.245
0.1,0.0,5.0,0.030000000000000006,0.9522949028823955,0.97,0.25
0.2,0.0,5.0,0.06000000000000001,0.9105547923853134,0.94,0.25
