rho,delta,beta,alpha,mmse,mse_ridge_opt,alpha_LR
0.5,0.0,1000.0,0.095,0.7395824168405654,0.905,0.18981018981018982
0.5,0.0,Inf,0.095,0.7330499999999998,0.905,0.19
0.5,0.0,1.0,0.1,0.89645629350633,0.9,0.1
0.5,0.0,2.0,0.1,0.8929003633741042,0.9,0.13333333333333333
0.5,0.0,5.0,0.1,0.8823698834951846,0.9,0.16666666666666666
0.5,0.0,10.0,0.1,0.8660704141352508,0.9,0.18181818181818182
0.5,0.0,100.0,0.1,0.7671221946714329,0.9,0.19801980198019803
0.5,0.0,1000.0,0.1,0.7261808125700709,0.9,0.1998001998001998
0.5,0.0,Inf,0.1,0.7200000000000011,0.9,0.2
0.5,0.0,1.0,0.105,0.8909301553875235,0.895,0.105
0.5,0.0,2.0,0.105,0.8868524613881776,0.895,0.13999999999999999
0.5,0.0,5.0,0.105,0.874845014289518,0.895,0.17500000000000002
0.5,0.0,10.0,0.105,0.8565360780162811,0.895,0.19090909090909092
0.5,0.0,100.0,0.105,0.752783602184027,0.895,0.2079207920792079
0.5,0.0,1000.0,0.105,0.7129061749721972,0.895,0.2097902097902098
0.5,0.0,Inf,0.105,0.7070500000000006,0.895,0.21
0.5,0.0,1.0,0.11,0.8853587430977652,0.89,0.11
0.5,0.0,2.0,0.11,0.88071681034534,0.89,0.14666666666666667
0.5,0.0,5.0,0.11,0.8671327142555191,0.89,0.18333333333333335
0.5,0.0,10.0,0.11,0.8467409804432173,0.89,0.2
0.5,0.0,100.0,0.11,0.7385563044261269,0.89,0.21782178217821782
0.5,0.0,1000.0,0.11,0.6997556963225786,0.89,0.21978021978021978
0.5,0.0,Inf,0.11,0.6941999999999997,0.89,0.22
0.5,0.0,1.0,0.115,0.8797411227561087,0.885,0.115
0.5,0.0,2.0,0.115,0.8744922290872224,0.885,0.15333333333333335
0.5,0.0,5.0,0.115,0.8592352103574894,0.885,0.19166666666666668
0.5,0.0,10.0,0.115,0.8366989056768959,0.885,0.2090909090909091
0.5,0.0,100.0,0.115,0.7244479860603494,0.885,0.22772277227722773
0.5,0.0,1000.0,0.115,0.6867269926482983,0.885,0.22977022977022976
0.5,0.0,Inf,0.115,0.6814500000000001,0.885,0.23
0.5,0.0,1.0,0.12,0.8740764567126592,0.88,0.12
0.5,0.0,2.0,0.12,0.8681778610201358,0.88,0.16
0.5,0.0,5.0,0.12,0.8511555629328711,0.88,0.19999999999999998
0.5,0.0,10.0,0.12,0.8264241998008441,0.88,0.21818181818181817
0.5,0.0,100.0,0.12,0.7104641952156716,0.88,0.2376237623762376
0.5,0.0,1000.0,0.12,0.6738181025990349,0.88,0.23976023976023977
0.5,0.0,Inf,0.12,0.6687999999999987,0.88,0.24
0.5,0.0,1.0,0.125,0.8683640531407427,0.875,0.125
0.5,0.0,2.0,0.125,0.8617731635062393,0.875,0.16666666666666666
0.5,0.0,5.0,0.125,0.842897553995213,0.875,0.20833333333333334
0.5,0.0,10.0,0.125,0.8159315200628094,0.875,0.22727272727272727
0.5,0.0,100.0,0.125,0.6966088625266185,0.875,0.24752475247524752
0.5,0.0,1000.0,0.125,0.6610274465660008,0.875,0.24975024975024976
0.5,0.0,Inf,0.125,0.6562499999999993,0.875,0.25
0.5,0.0,1.0,0.13,0.8626034381596194,0.87,0.13
0.5,0.0,2.0,0.13,0.8552778946239781,0.87,0.17333333333333334
0.5,0.0,5.0,0.13,0.8344655796753053,0.87,0.21666666666666667
0.5,0.0,10.0,0.13,0.8052356303511967,0.87,0.23636363636363636
0.5,0.0,100.0,0.13,0.6828846454375264,0.87,0.25742574257425743
0.5,0.0,1000.0,0.13,0.6483530268610875,0.87,0.2597402597402597
0.5,0.0,Inf,0.13,0.6438000000000024,0.87,0.26
0.5,0.0,1.0,0.135,0.8567941030788571,0.865,0.135
0.5,0.0,2.0,0.135,0.8486920976832142,0.865,0.18000000000000002
0.5,0.0,5.0,0.135,0.8258645485501372,0.865,0.225
0.5,0.0,10.0,0.135,0.7943512373536508,0.865,0.24545454545454548
0.5,0.0,100.0,0.135,0.6692932596684689,0.865,0.26732673267326734
0.5,0.0,1000.0,0.135,0.6357942745650116,0.865,0.26973026973026976
0.5,0.0,Inf,0.135,0.6314499999999983,0.865,0.27
0.5,0.0,1.0,0.14,0.850935887625401,0.86,0.14
0.5,0.0,2.0,0.14,0.8420160840843084,0.86,0.18666666666666668
0.5,0.0,5.0,0.14,0.8170997884185078,0.86,0.23333333333333336
0.5,0.0,10.0,0.14,0.7832928616810625,0.86,0.2545454545454546
0.5,0.0,100.0,0.14,0.6558356728940882,0.86,0.27722772277227725
0.5,0.0,1000.0,0.14,0.6233487988738335,0.86,0.27972027972027974
0.5,0.0,Inf,0.14,0.6191999999999999,0.86,0.28
0.5,0.0,1.0,0.145,0.8450285099800904,0.855,0.145
0.5,0.0,2.0,0.145,0.835250414954467,0.855,0.19333333333333333
0.5,0.0,5.0,0.145,0.808176961461962,0.855,0.24166666666666667
0.5,0.0,10.0,0.145,0.7720747384651625,0.855,0.2636363636363636
0.5,0.0,100.0,0.145,0.6425123235950493,0.855,0.2871287128712871
0.5,0.0,1000.0,0.145,0.611015884923706,0.855,0.2897102897102897
0.5,0.0,Inf,0.145,0.6070499999999996,0.855,0.29
0.5,0.0,1.0,0.15,0.839071956655446,0.85,0.15
0.5,0.0,2.0,0.15,0.8283958820278717,0.85,0.19999999999999998
0.5,0.0,5.0,0.15,0.7991019885871447,0.85,0.25
0.5,0.0,10.0,0.15,0.7607107424238568,0.85,0.2727272727272727
0.5,0.0,100.0,0.15,0.6293231814594844,0.85,0.297029702970297
0.5,0.0,1000.0,0.15,0.5987941960074645,0.85,0.2997002997002997
0.5,0.0,Inf,0.15,0.5949999999999993,0.85,0.3
0.5,0.0,1.0,0.155,0.8330662889886133,0.845,0.155
0.5,0.0,2.0,0.155,0.8214534881823973,0.845,0.20666666666666667
0.5,0.0,5.0,0.155,0.7898809827285412,0.845,0.25833333333333336
0.5,0.0,10.0,0.155,0.74921433300297,0.845,0.2818181818181818
0.5,0.0,100.0,0.155,0.6162679568222023,0.845,0.3069306930693069
0.5,0.0,1000.0,0.155,0.5866829501359636,0.845,0.3096903096903097
0.5,0.0,Inf,0.155,0.5830499999999998,0.845,0.31
0.5,0.0,1.0,0.16,0.8270116711872585,0.84,0.16
0.5,0.0,2.0,0.16,0.8144244279934798,0.84,0.21333333333333335
0.5,0.0,5.0,0.16,0.7805201907054309,0.84,0.26666666666666666
0.5,0.0,10.0,0.16,0.737598515820444,0.84,0.29090909090909095
0.5,0.0,100.0,0.16,0.6033461093935402,0.84,0.31683168316831684
0.5,0.0,1000.0,0.16,0.5746810834431938,0.84,0.3196803196803197
