rho,delta,beta,alpha,mmse,mse_ridge_opt,alpha_LR
1.0,0.0,1.0,0.34,0.6383854722358099,0.6599999999999999,0.17
2.0,0.0,1.0,0.68,0.30174176790997076,0.31999999999999995,0.17
0.1,0.0,1.0,0.034999999999999996,0.9605316668141897,0.965,0.175
0.2,0.0,1.0,0.06999999999999999,0.9217672178507845,0.93,0.175
0.5,0.0,1.0,0.175,0.808557333462964,0.825,0.175
1.0,0.0,1.0,0.35,0.6270065158921314,0.65,0.175
2.0,0.0,1.0,0.7,0.28155727923590657,0.30000000000000004,0.175
0.1,0.0,1.0,0.036,0.9591250517765995,0.964,0.18
0.2,0.0,1.0,0.072,0.9190565087989995,0.928,0.18
0.5,0.0,1.0,0.18,0.8023105718796751,0.8200000000000001,0.18
1.0,0.0,1.0,0.36,0.6156073043782941,0.64,0.18
2.0,0.0,1.0,0.72,0.26149431749720853,0.28,0.18
0.1,0.0,1.0,0.037,0.9576936762909739,0.963,0.185
0.2,0.0,1.0,0.074,0.9163079153276056,0.926,0.185
0.5,0.0,1.0,0.185,0.7960171174337732,0.815,0.185
1.0,0.0,1.0,0.37,0.6041909754517949,0.63,0.185
2.0,0.0,1.0,0.74,0.24156326194497502,0.26,0.185
0.1,0.0,1.0,0.038000000000000006,0.956236930237986,0.962,0.19
0.2,0.0,1.0,0.07600000000000001,0.9135208160070132,0.9239999999999999,0.19
0.5,0.0,1.0,0.19,0.7896776717828392,0.81,0.19
1.0,0.0,1.0,0.38,0.5927606662812597,0.62,0.19
2.0,0.0,1.0,0.76,0.2217747725433472,0.24,0.19
0.1,0.0,1.0,0.03900000000000001,0.9547536297365152,0.961,0.195
0.2,0.0,1.0,0.07800000000000001,0.9106946060101,0.9219999999999999,0.195
0.5,0.0,1.0,0.195,0.7832929672588688,0.8049999999999999,0.195
1.0,0.0,1.0,0.39,0.5813195434730982,0.61,0.195
2.0,0.0,1.0,0.78,0.20213981197235809,0.21999999999999997,0.195
0.1,0.0,1.0,0.04000000000000001,0.9532434326260777,0.96,0.2
0.2,0.0,1.0,0.08000000000000002,0.9078286158114661,0.9199999999999999,0.2
0.5,0.0,1.0,0.2,0.776863847886456,0.8,0.2
1.0,0.0,1.0,0.4,0.5698707749818284,0.6,0.2
2.0,0.0,1.0,0.8,0.18266964485534865,0.19999999999999996,0.2
0.1,0.0,1.0,0.041,0.9517052239561599,0.959,0.205
0.2,0.0,1.0,0.082,0.9049225600778996,0.918,0.205
0.5,0.0,1.0,0.205,0.7703911751027824,0.795,0.205
1.0,0.0,1.0,0.41,0.5584175592583138,0.5900000000000001,0.205
2.0,0.0,1.0,0.82,0.1633760848795638,0.18000000000000005,0.205
0.1,0.0,1.0,0.042,0.9501383645416029,0.958,0.21
0.2,0.0,1.0,0.084,0.9019852369714718,0.916,0.21
0.5,0.0,1.0,0.21,0.7638758752451369,0.79,0.21
1.0,0.0,1.0,0.42,0.5469630791105364,0.5800000000000001,0.21
2.0,0.0,1.0,0.84,0.14427138495697311,0.16000000000000003,0.21
0.1,0.0,1.0,0.043000000000000003,0.9485420280972879,0.957,0.215
