alpha,gen_error_mean,gen_error_std
0.05,0.9267041449965108,0.03460374925028805
0.1,0.890898023858005,0.06599260989721185
0.15,0.7314399887553729,0.027829040594709125
0.2,0.5566469073285709,0.040701340676528995
0.23,0.4017125805361906,0.009053390166848344
