alpha,gen_error_mean,gen_error_std
0.05,1.8727969992905855,0.006333686865702677
0.1,1.7664586752653122,0.02148733805844986
0.15,1.591411978006363,0.012568602895230582
0.2,1.2583306208252907,0.00709793149127002
0.25,0.9084224314428866,0.0031025776551532134
0.3,0.6747567355632782,0.0091902074156689
0.33,0.5152632687240839,0.011814566462777643
0.45,7.0040775401736255e-09,2.7746149130557416e-09
0.5,2.4567186211280994e-08,1.1729145884815668e-08
