alpha,gen_error_mean,gen_error_std
0.05,1.815951645374298,0.057314667126825876
0.1,1.7120944261550903,0.03599190532697919
0.15,1.4089689254760742,0.047843637274397416
0.2,1.0224764347076416,0.05203329190676295
0.23,0.7458754479885101,0.03742166250942634
0.35,1.2077623536693727e-10,9.192491210314121e-11
