rho,delta,beta,alpha,mmse,mse_ridge_opt,alpha_LR
0.5,0.1,1.0,0.1,0.907298576365391,0.9099019513592785,0.1
1.0,0.1,1.0,0.2,0.817372817611471,0.8216990566028302,0.1
2.0,0.1,1.0,0.4,0.6474031174161818,0.6531128874149275,0.1
0.1,0.1,1.0,0.024,0.977184383811252,0.9782258786840926,0.12
0.2,0.1,1.0,0.048,0.9545527081987827,0.9565431179461289,0.12
0.5,0.1,1.0,0.12,0.8877586587485295,0.8920956084253278,0.12
1.0,0.1,1.0,0.24,0.7802105098874743,0.7870557952810575,0.12
2.0,0.1,1.0,0.48,0.5816337148886361,0.5896050579220461,0.12
0.1,0.1,1.0,0.028000000000000004,0.9729423180963805,0.9746056071004089,0.14
0.2,0.1,1.0,0.05600000000000001,0.946196397891777,0.9493367045825656,0.14
0.5,0.1,1.0,0.14,0.8677517603152995,0.874368283772331,0.14
1.0,0.1,1.0,0.28,0.7429495946804858,0.7528317965096906,0.14
2.0,0.1,1.0,0.56,0.5190242645027615,0.5290264614203248,0.14
0.1,0.1,1.0,0.032,0.9684891376700343,0.9709878955805242,0.16
0.2,0.1,1.0,0.064,0.9374871788503281,0.942141202349138,0.16
0.5,0.1,1.0,0.16,0.8472680738278795,0.8567237409455183,0.16
1.0,0.1,1.0,0.32,0.7057473604352766,0.7190687590584988,0.16
2.0,0.1,1.0,0.64,0.4603742293049462,0.47190641994557514,0.16
0.1,0.1,1.0,0.036,0.9637898503439084,0.967372767331324,0.18
0.2,0.1,1.0,0.072,0.928384633887972,0.9349568120295578,0.18
0.5,0.1,1.0,0.18,0.8263204332947657,0.8391659420284376,0.18
1.0,0.1,1.0,0.36,0.6687882795085038,0.6858124577258358,0.18
2.0,0.1,1.0,0.72,0.40639211966194044,0.41878564445547206,0.18
0.1,0.1,1.0,0.04000000000000001,0.9588092412431825,0.9637602458033007,0.2
0.2,0.1,1.0,0.08000000000000002,0.918854253261504,0.9277837386399848,0.2
0.5,0.1,1.0,0.2,0.8049410460127512,0.8216990566028302,0.2
1.0,0.1,1.0,0.4,0.632271465522613,0.6531128874149275,0.2
2.0,0.1,1.0,0.8,0.3576098463872923,0.3701562118716425,0.2
0.1,0.1,1.0,0.044000000000000004,0.9535120005565486,0.9601503546931074,0.22
0.2,0.1,1.0,0.08800000000000001,0.9088688469660804,0.9206221915152901,0.22
0.5,0.1,1.0,0.22,0.7831776970440197,0.8043274706497561,0.22
1.0,0.1,1.0,0.44,0.5963992794773163,0.6210242959203431,0.22
2.0,0.1,1.0,0.88,0.31431264452424224,0.3263858403911275,0.22
0.1,0.1,1.0,0.048,0.947863874307716,0.9565431179461289,0.24
0.2,0.1,1.0,0.096,0.8984082534647847,0.9134723843962643,0.24
0.5,0.1,1.0,0.24,0.7610898199875482,0.7870557952810575,0.24
1.0,0.1,1.0,0.48,0.5613689883048283,0.5896050579220461,0.24
2.0,0.1,1.0,0.96,0.2765057911490183,0.2876476034853718,0.24
0.1,0.1,1.0,0.052000000000000005,0.9418321802194808,0.9529385597590707,0.26
0.2,0.1,1.0,0.10400000000000001,0.8874605989474167,0.9063345355177042,0.26
0.5,0.1,1.0,0.26,0.7387448201057496,0.7698888751680797,0.26
1.0,0.1,1.0,0.52,0.5273663315433715,0.5589173349139344,0.26
2.0,0.1,1.0,1.04,0.24393259680690216,0.2538826948140329,0.26
0.1,0.1,1.0,0.05600000000000001,0.9353881129210715,0.9493367045825656,0.28
0.2,0.1,1.0,0.11200000000000002,0.8760213647634449,0.8992088676973119,0.28
0.5,0.1,1.0,0.28,0.7162149773486091,0.7528317965096906,0.28
1.0,0.1,1.0,0.56,0.4945603084135418,0.5290264614203248,0.28
2.0,0.1,1.0,1.12,0.21613835100229872,0.22481338085566416,0.28
0.1,0.1,1.0,0.06,0.9285047302022599,0.9457375771237966,0.3
0.2,0.1,1.0,0.12,0.8640931212418284,0.8920956084253278,0.3
0.5,0.1,1.0,0.3,0.6935749745435371,0.7358898943540674,0.3
1.0,0.1,1.0,0.6,0.46309903942550834,0.5000000000000001,0.3
2.0,0.1,1.0,1.2,0.19255624026762685,0.20000000000000007,0.3
0.1,0.1,1.0,0.064,0.9211603608994499,0.942141202349138,0.32
0.2,0.1,1.0,0.128,0.8516842712969337,0.8849949899548091,0.32
0.5,0.1,1.0,0.32,0.6708999757477383,0.7190687590584988,0.32
1.0,0.1,1.0,0.64,0.4331062784030152,0.47190641994557514,0.32
2.0,0.1,1.0,1.28,0.17258810341415598,0.17891733491393436,0.32
0.1,0.1,1.0,0.068,0.9133373222593364,0.9385476054868112,0.34
0.2,0.1,1.0,0.136,0.8388086138434336,0.8779072493924646,0.34
0.5,0.1,1.0,0.34,0.6482641495561561,0.7023742416388575,0.34
1.0,0.1,1.0,0.68,0.4046791613885433,0.44481338085566413,0.34
2.0,0.1,1.0,1.36,0.15566309145848412,0.16102429592034306,0.34
0.1,0.1,1.0,0.072,0.9050219099278191,0.9349568120295578,0.36
0.2,0.1,1.0,0.144,0.825484016017853,0.8708326287899372,0.36
0.5,0.1,1.0,0.36,0.6257396221489131,0.6858124577258358,0.36
1.0,0.1,1.0,0.72,0.3778851657549175,0.41878564445547206,0.36
2.0,0.1,1.0,1.44,0.14127077080950667,0.14581245772583584,0.36
0.1,0.1,1.0,0.07600000000000001,0.8962059731375995,0.9313688477373282,0.38
0.2,0.1,1.0,0.15200000000000002,0.811731772365244,0.8637713752354255,0.38
0.5,0.1,1.0,0.38,0.6033956797106097,0.6693897898091744,0.38
1.0,0.1,1.0,0.76,0.35276404112762993,0.39388269481403293,0.38
2.0,0.1,1.0,1.52,0.1289737026957588,0.13283179650969057,0.38
0.1,0.1,1.0,0.08000000000000002,0.886883103306548,0.9277837386399848,0.4
0.2,0.1,1.0,0.16000000000000003,0.7975756983294601,0.8567237409455183,0.4
0.5,0.1,1.0,0.4,0.5812981314478163,0.6531128874149275,0.4
1.0,0.1,1.0,0.8,0.32932590340510626,0.3701562118716425,0.4
2.0,0.1,1.0,1.6,0.11840697970975766,0.1216990566028302,0.4
0.1,0.1,1.0,0.084,0.8770516904515392,0.9242015110400201,0.42
0.2,0.1,1.0,0.168,0.7830415406679061,0.8496899833571085,0.42
0.5,0.1,1.0,0.42,0.5595089134593589,0.6369886648255842,0.42
1.0,0.1,1.0,0.84,0.3075543034096957,0.3476476034853718,0.42
2.0,0.1,1.0,1.68,0.10927109321958806,0.11209560842532762,0.42
0.1,0.1,1.0,0.08800000000000001,0.8667127599677402,0.9206221915152901,0.44
0.2,0.1,1.0,0.17600000000000002,0.7681564235135528,0.8426703652192425,0.44
0.5,0.1,1.0,0.44,0.538085685155335,0.6210242959203431,0.44
1.0,0.1,1.0,0.88,0.28740906965096336,0.3263858403911275,0.44
2.0,0.1,1.0,1.76,0.10132234436073839,0.10376024580330079,0.44
0.1,0.1,1.0,0.09200000000000001,0.8558696558056728,0.9170458069217602,0.46
0.2,0.1,1.0,0.18400000000000002,0.7529483849660498,0.8356651546847436,0.46
0.5,0.1,1.0,0.46,0.5170816154926806,0.6052272056851644,0.46
1.0,0.1,1.0,0.92,0.26883011489952935,0.3063858403911275,0.46
2.0,0.1,1.0,1.84,0.09436314865827589,0.09648036153074202,0.46
0.1,0.1,1.0,0.096,0.8445274974380435,0.9134723843962643,0.48
0.2,0.1,1.0,0.192,0.7374461217440077,0.8286746254014428,0.48
0.5,0.1,1.0,0.48,0.4965450421566431,0.5896050579220461,0.48
1.0,0.1,1.0,0.96,0.25174137876421343,0.2876476034853718,0.48
2.0,0.1,1.0,1.92,0.08823331853176675,0.09008332754710002,0.48
0.1,0.1,1.0,0.1,0.8326944339946245,0.9099019513592785,0.5
0.2,0.1,1.0,0.2,0.7216786049695214,0.8216990566028302,0.5
0.5,0.1,1.0,0.5,0.47651931750630494,0.5741657386773942,0.5
1.0,0.1,1.0,1.0,0.2360558239301902,0.2701562118716425,0.5
2.0,0.1,1.0,2.0,0.08280268737187813,0.08442887702247626,0.5
0.1,0.1,1.0,0.10400000000000001,0.8203778578392473,0.9063345355177042,0.52
0.2,0.1,1.0,0.20800000000000002,0.7056749881981824,0.8147387331979298,0.52
0.5,0.1,1.0,0.52,0.45704272397245993,0.5589173349139344,0.52
1.0,0.1,1.0,1.04,0.2216793559097311,0.2538826948140329,0.52
2.0,0.1,1.0,2.08,0.0779650823390946,0.07940271884718242,0.52
0.1,0.1,1.0,0.10800000000000001,0.8075875412821729,0.9027701648676646,0.54
0.2,0.1,1.0,0.21600000000000003,0.6894644978160474,0.8077939458601839,0.54
0.5,0.1,1.0,0.54,0.4381482323992415,0.5438681079732051,0.54
1.0,0.1,1.0,1.08,0.20851467646987842,0.2387856444554719,0.54
2.0,0.1,1.0,2.16,0.07363348192459662,0.07491134194308435,0.54
0.1,0.1,1.0,0.11200000000000002,0.7943337448762153,0.8992088676973119,0.56
0.2,0.1,1.0,0.22400000000000003,0.6730761840461943,0.8008649911151198,0.56
0.5,0.1,1.0,0.56,0.41986349951519675,0.5290264614203248,0.56
1.0,0.1,1.0,1.12,0.19646441637610057,0.22481338085566416,0.56
2.0,0.1,1.0,2.24,0.06973619791868024,0.07087785767965826,0.56
0.1,0.1,1.0,0.11599999999999999,0.7806272874194671,0.8956506725896433,0.58
0.2,0.1,1.0,0.23199999999999998,0.6565390315146243,0.7939521714265517,0.58
0.5,0.1,1.0,0.58,0.4022108168627594,0.5144009029333871,0.58
1.0,0.1,1.0,1.16,0.18543340725442947,0.21190641994557524,0.58
2.0,0.1,1.0,2.32,0.06621379122922588,0.06723870207292182,0.58
0.1,0.1,1.0,0.12,0.766479544058464,0.8920956084253278,0.6
0.2,0.1,1.0,0.24,0.6398818904084287,0.7870557952810575,0.6
0.5,0.1,1.0,0.6,0.3852071440576844,0.5000000000000001,0.6
1.0,0.1,1.0,1.2,0.17533145744146572,0.20000000000000007,0.6
2.0,0.1,1.0,2.4,0.06301676664196565,0.06394102980498517,0.6
0.1,0.1,1.0,0.124,0.7519021353875317,0.8885437043855411,0.62
0.2,0.1,1.0,0.248,0.6231333056685732,0.7801761772704509,0.62
0.5,0.1,1.0,0.62,0.3688642076462444,0.48583232931581166,0.62
1.0,0.1,1.0,1.24,0.16607258012264392,0.18902646142032486,0.62
2.0,0.1,1.0,2.48,0.06010362648769063,0.06094065598019216,0.62
0.1,0.1,1.0,0.128,0.7369070780210258,0.8849949899548091,0.64
0.2,0.1,1.0,0.256,0.6063218178586057,0.773313638171948,0.64
0.5,0.1,1.0,0.64,0.3531887211549236,0.47190641994557514,0.64
1.0,0.1,1.0,1.28,0.15757765639770882,0.17891733491393436,0.64
2.0,0.1,1.0,2.56,0.05743939407835019,0.058200427831466284,0.64
0.1,0.1,1.0,0.132,0.7215065839603947,0.8814494949238566,0.66
0.2,0.1,1.0,0.264,0.5894757152304595,0.7664685050257153,0.66
0.5,0.1,1.0,0.66,0.3381825166849295,0.45823069050575527,0.66
1.0,0.1,1.0,1.32,0.14977376167006984,0.16960505792204617,0.66
2.0,0.1,1.0,2.64,0.05499442835522306,0.055688932633419674,0.66
0.1,0.1,1.0,0.136,0.7057135440312456,0.8779072493924646,0.68
0.2,0.1,1.0,0.272,0.5726231466175109,0.7596411112094574,0.68
0.5,0.1,1.0,0.68,0.323842888525542,0.44481338085566413,0.68
1.0,0.1,1.0,1.36,0.14259437487097615,0.16102429592034306,0.68
2.0,0.1,1.0,2.72,0.05274347700689275,0.053379468330107094,0.68
0.1,0.1,1.0,0.13999999999999999,0.6895406649875659,0.874368283772331,0.7
0.2,0.1,1.0,0.27999999999999997,0.5557921789720215,0.7528317965096906,0.7
0.5,0.1,1.0,0.7,0.31016304927549987,0.4316624790355401,0.7
1.0,0.1,1.0,1.4,0.13597918147078836,0.15311288741492757,0.7
2.0,0.1,1.0,2.8,0.05066491759081104,0.05124921972503915,0.7
0.1,0.1,1.0,0.144,0.6730014545657825,0.8708326287899372,0.72
0.2,0.1,1.0,0.288,0.5390107574148546,0.7460409071893204,0.72
0.5,0.1,1.0,0.72,0.29713238989537594,0.41878564445547206,0.72
1.0,0.1,1.0,1.44,0.12987375353172836,0.14581245772583584,0.72
2.0,0.1,1.0,2.88,0.048740145452590866,0.04927859595009454,0.72
0.1,0.1,1.0,0.148,0.6561101200359556,0.8673003154894163,0.74
0.2,0.1,1.0,0.296,0.5223067296862263,0.7392687960511246,0.74
0.5,0.1,1.0,0.74,0.2847370073702934,0.4061901286060018,0.74
1.0,0.1,1.0,1.48,0.12422913714249595,0.1390687590584987,0.74
2.0,0.1,1.0,2.96,0.04695307850123254,0.047450694927614556,0.74
0.1,0.1,1.0,0.15200000000000002,0.6388815795719128,0.8637713752354255,0.76
0.2,0.1,1.0,0.30400000000000005,0.5057078711573435,0.7325158224967188,0.76
0.5,0.1,1.0,0.76,0.2729601533240831,0.39388269481403293,0.76
1.0,0.1,1.0,1.52,0.11900141337699233,0.13283179650969057,0.76
2.0,0.1,1.0,3.04,0.04528975333074925,0.04575086824971808,0.76
0.1,0.1,1.0,0.15600000000000003,0.6213319973829498,0.8602458397160184,0.78
0.2,0.1,1.0,0.31200000000000006,0.48924184946932303,0.7257823525805565,0.78
0.5,0.1,1.0,0.78,0.26178270548442595,0.3818695387886216,0.78
1.0,0.1,1.0,1.56,0.11415123970622454,0.1270557952810576,0.78
2.0,0.1,1.0,3.12,0.043737995238315674,0.044166365824268916,0.78
0.1,0.1,1.0,0.16000000000000003,0.6034791674204449,0.8567237409455183,0.8
0.2,0.1,1.0,0.32000000000000006,0.4729362156938539,0.7190687590584987,0.8
0.5,0.1,1.0,0.8,0.251183637558799,0.3701562118716425,0.8
1.0,0.1,1.0,1.6,0.10964340844620546,0.1216990566028302,0.8
2.0,0.1,1.0,3.2,0.04228714576753145,0.0426860441876562,0.8
0.1,0.1,1.0,0.164,0.5853428059514756,0.8532051112673897,0.82
0.2,0.1,1.0,0.328,0.4568183478209311,0.7123754214304572,0.82
0.5,0.1,1.0,0.82,0.24114046933871325,0.3587475490101846,0.82
1.0,0.1,1.0,1.64,0.10544642271715376,0.1167237409455183,0.82
2.0,0.1,1.0,3.28,0.04092783882357298,0.04130012588320642,0.82
0.1,0.1,1.0,0.168,0.5669454892652436,0.8496899833571085,0.84
0.2,0.1,1.0,0.336,0.4409154156074252,0.7057027259765979,0.84
0.5,0.1,1.0,0.84,0.2316296900900483,0.3476476034853718,0.84
1.0,0.1,1.0,1.68,0.1015321045836679,0.11209560842532762,0.84
2.0,0.1,1.0,3.36,0.03965181356855285,0.040000000000000036,0.84
0.1,0.1,1.0,0.17200000000000001,0.5483133622116197,0.8461783902250286,0.86
0.2,0.1,1.0,0.34400000000000003,0.42525423522629846,0.6990510657865623,0.86
0.5,0.1,1.0,0.86,0.22262714226032132,0.33685959035509727,0.86
1.0,0.1,1.0,1.72,0.0978752344451439,0.1077837386399847,0.86
2.0,0.1,1.0,3.44,0.038451755187644765,0.03877805605075757,0.86
0.1,0.1,1.0,0.17600000000000002,0.5294771321659921,0.8426703652192425,0.88
0.2,0.1,1.0,0.35200000000000004,0.40986118652101977,0.6924208407811446,0.88
0.5,0.1,1.0,0.88,0.2141083680600382,0.3263858403911275,0.88
1.0,0.1,1.0,1.76,0.09445322399185452,0.10376024580330079,0.88
2.0,0.1,1.0,3.52,0.037321182173219114,0.03762754498414733,0.88
0.1,0.1,1.0,0.18000000000000002,0.5104735470712616,0.8391659420284376,0.9
0.2,0.1,1.0,0.36000000000000004,0.39476206000930725,0.6858124577258358,0.9
0.5,0.1,1.0,0.9,0.20604891111340784,0.316227766016838,0.9
1.0,0.1,1.0,1.8,0.09124582335939402,0.09999999999999998,0.9
2.0,0.1,1.0,3.6,0.03625430078954406,0.03654246238620473,0.9
0.1,0.1,1.0,0.18400000000000002,0.49134700937873865,0.8356651546847436,0.92
0.2,0.1,1.0,0.36800000000000005,0.3799818763823831,0.6792263302356227,0.92
0.5,0.1,1.0,0.92,0.19842457215103237,0.3063858403911275,0.92
1.0,0.1,1.0,1.84,0.08823485810622012,0.09648036153074202,0.92
2.0,0.1,1.0,3.68,0.035245947706514014,0.035517449910733245,0.92
0.1,0.1,1.0,0.188,0.4721519528763811,0.8321680375665717,0.94
0.2,0.1,1.0,0.376,0.3655446757601911,0.6726628787704094,0.94
0.5,0.1,1.0,0.94,0.19121162127983593,0.29685959035509724,0.94
1.0,0.1,1.0,1.88,0.08540399615190275,0.09318093247293335,0.94
2.0,0.1,1.0,3.76,0.0342914933059717,0.034547711752676125,0.94
0.1,0.1,1.0,0.192,0.4529550214209215,0.8286746254014428,0.96
0.2,0.1,1.0,0.384,0.3514732650733525,0.6661225306204008,0.96
0.5,0.1,1.0,0.96,0.18438696897220996,0.2876476034853718,0.96
1.0,0.1,1.0,1.92,0.08273854075865505,0.09008332754710002,0.96
2.0,0.1,1.0,3.84,0.03338677801734502,0.03362894358947477,0.96
0.1,0.1,1.0,0.196,0.43383906754223656,0.8251849532688038,0.98
0.2,0.1,1.0,0.392,0.33778909147484326,0.6596057198807729,0.98
0.5,0.1,1.0,0.98,0.17792830114497693,0.2787475490101846,0.98
1.0,0.1,1.0,1.96,0.08022524763782513,0.08717096496837895,0.98
2.0,0.1,1.0,3.92,0.03252805483371535,0.03275727189989286,0.98
0.1,0.1,1.0,0.2,0.41490770599625026,0.8216990566028302,1.0
0.2,0.1,1.0,0.4,0.3245118322519438,0.6531128874149275,1.0
0.5,0.1,1.0,1.0,0.17181417260796328,0.2701562118716425,1.0
1.0,0.1,1.0,2.0,0.07785216314630106,0.08442887702247626,1.0
2.0,0.1,1.0,4.0,0.03171193993189614,0.03192920195563742,1.0
