rho,delta,beta,alpha,mmse,mse_ridge_opt,alpha_LR
0.05,0.1,1.0,0.027600000000000003,0.9675462141443955,0.9749675194367233,0.276
0.05,0.1,1.0,0.028000000000000004,0.9668232233762795,0.9746056071004089,0.28
0.05,0.1,1.0,0.028399999999999998,0.9660873500030609,0.9742437203645335,0.284
0.05,0.1,1.0,0.0288,0.9653385036340546,0.9738818592521952,0.288
0.05,0.1,1.0,0.0292,0.9645763656173374,0.9735200237865155,0.292
0.05,0.1,1.0,0.0296,0.9638009410698264,0.9731582139906407,0.296
0.05,0.1,1.0,0.03,0.9630113754433802,0.9727964298877411,0.3
0.05,0.1,1.0,0.0304,0.962207838461657,0.972434671501011,0.304
0.05,0.1,1.0,0.0308,0.9613902510499106,0.9720729388536692,0.308
0.05,0.1,1.0,0.031200000000000002,0.9605579853162578,0.9717112319689586,0.312
0.05,0.1,1.0,0.0316,0.9597107342145478,0.9713495508701464,0.316
0.05,0.1,1.0,0.032,0.9588483598473169,0.9709878955805242,0.32
0.05,0.1,1.0,0.032400000000000005,0.9579705646909895,0.970626266123408,0.324
0.05,0.1,1.0,0.0328,0.9570769838895828,0.9702646625221377,0.328
0.05,0.1,1.0,0.0332,0.9561670718858746,0.9699030848000783,0.332
0.05,0.1,1.0,0.033600000000000005,0.9552399068271125,0.9695415329806186,0.336
0.05,0.1,1.0,0.034,0.9542998335746475,0.9691800070871722,0.34
0.05,0.1,1.0,0.0344,0.9533409736465907,0.968818507143177,0.344
0.05,0.1,1.0,0.0348,0.9523651792730099,0.9684570331720953,0.348
0.05,0.1,1.0,0.0352,0.9513721268498527,0.9680955851974141,0.352
0.05,0.1,1.0,0.0356,0.9503615910163791,0.967734163242645,0.356
0.05,0.1,1.0,0.036,0.9493334122494232,0.967372767331324,0.36
0.05,0.1,1.0,0.0364,0.9482872594039788,0.9670113974870117,0.364
0.05,0.1,1.0,0.0368,0.9472228944713503,0.9666500537332933,0.368
